날짜,지역,미세먼지,초미세먼지,오존,이산화질소,일산화탄소,아황산가스
2011-05-22,강서구,31,,0.024,0.027,0.3,0.003
2011-05-22,구로구,30,,0.029,0.026,0.4,0.002
2011-05-22,금천구,34,,0.027,0.025,0.3,0.005
2011-05-22,영등포구,33,,0.02,0.032,0.5,0.002
2011-05-22,동작구,35,,0.026,0.028,0.4,0.006
2011-05-22,관악구,30,,0.025,0.026,0.4,0.002
2011-05-22,서초구,32,,0.022,0.03,0.4,0.003
2011-05-22,강남구,31,,0.022,0.036,0.3,0.003
2011-05-22,송파구,30,,0.029,0.016,0.4,0.003
2011-05-22,강동구,32,,0.028,0.018,0.4,0.004
2011-05-21,종로구,27,,0.014,0.025,0.4,0.006
2011-05-21,중구,28,,0.011,0.031,0.5,0.001
2011-05-21,용산구,32,,0.01,0.031,0.4,0.003
2011-05-21,성동구,33,,0.011,0.023,0.3,0.005
2011-05-21,광진구,31,,0.014,0.024,0.6,0.003
2011-05-21,중랑구,31,,0.01,0.03,0.4,0.005
2011-05-21,성북구,25,,0.017,0.026,0.4,0.002
2011-05-21,강북구,25,,0.015,0.028,0.3,0.006
2011-05-21,도봉구,28,,0.018,0.018,0.4,0.002
2011-05-21,노원구,28,,0.02,0.023,0.3,0.005
2011-05-21,은평구,28,,0.016,0.025,0.7,0.002
2011-05-21,서대문구,26,,0.013,0.02,0.4,0.002
2011-05-21,마포구,30,,0.014,0.032,0.5,0.002
2011-05-21,양천구,37,,0.009,0.035,0.3,0.005
2011-05-21,강서구,28,,0.011,0.035,0.4,0.004
2011-05-21,구로구,33,,0.012,0.035,0.5,0.002
2011-05-21,금천구,46,,0.01,0.037,0.4,0.005
2011-05-21,영등포구,36,,0.007,0.04,0.6,0.002
2011-05-21,동작구,47,,0.01,0.039,0.4,0.006
2011-05-21,관악구,34,,0.009,0.039,0.5,0.002
2011-05-21,서초구,34,,0.009,0.038,0.5,0.003
2011-05-21,강남구,35,,0.007,0.049,0.4,0.004
2011-05-21,송파구,31,,0.013,0.026,0.5,0.003
2011-05-21,강동구,33,,0.012,0.029,0.5,0.005
2011-05-20,종로구,21,,0.014,0.027,0.3,0.006
2011-05-20,중구,21,,0.011,0.033,0.5,0.001
2011-05-20,용산구,25,,0.011,0.03,0.3,0.003
2011-05-20,성동구,24,,0.013,0.023,0.2,0.004
2011-05-20,광진구,23,,0.013,0.027,0.6,0.003
2011-05-20,중랑구,22,,0.012,0.029,0.3,0.005
2011-05-20,성북구,22,,0.011,0.033,0.5,0.004
2011-05-20,강북구,27,,0.014,0.026,0.3,0.006
2011-05-20,도봉구,19,,0.016,0.022,0.4,0.002
2011-05-20,노원구,21,,0.013,0.031,0.3,0.005
2011-05-20,은평구,22,,0.021,0.026,0.7,0.002
2011-05-20,서대문구,23,,0.015,0.021,0.3,0.002
2011-05-20,마포구,23,,0.019,0.029,0.4,0.002
2011-05-20,양천구,27,,0.013,0.028,0.3,0.004
2011-05-20,강서구,25,,0.017,0.031,0.3,0.004
2011-05-20,구로구,20,,0.021,0.026,0.4,0.002
2011-05-20,금천구,29,,0.016,0.025,0.2,0.005
2011-05-20,영등포구,25,,0.014,0.033,0.6,0.002
2011-05-20,동작구,27,,0.023,0.021,0.3,0.005
2011-05-20,관악구,23,,0.022,0.023,0.4,0.002
2011-05-20,서초구,22,,0.018,0.027,0.4,0.003
2011-05-20,강남구,23,,0.011,0.038,0.4,0.003
2011-05-20,송파구,22,,0.017,0.024,0.5,0.004
2011-05-20,강동구,22,,0.012,0.028,0.4,0.004
2011-05-19,종로구,43,,0.037,0.019,0.3,0.007
2011-05-19,중구,42,,0.031,0.029,0.5,0.003
2011-05-19,용산구,45,,0.04,0.02,0.3,0.004
2011-05-19,성동구,46,,0.029,0.018,0.3,0.006
2011-05-19,광진구,44,,0.041,0.02,0.5,0.003
2011-05-19,중랑구,44,,0.036,0.02,0.3,0.006
2011-05-19,성북구,41,,0.033,0.027,0.4,0.003
2011-05-19,강북구,53,,0.04,0.017,0.2,0.007
2011-05-19,도봉구,42,,0.038,0.014,0.4,0.003
2011-05-19,노원구,39,,0.042,0.022,0.3,0.005
2011-05-19,은평구,44,,0.04,0.019,0.4,0.003
2011-05-19,서대문구,40,,0.035,0.011,0.3,0.002
2011-05-19,마포구,45,,0.046,0.016,0.3,0.003
2011-05-19,양천구,38,,0.039,0.015,0.2,0.005
2011-05-19,강서구,43,,0.045,0.018,0.3,0.004
2011-05-19,구로구,43,,0.046,0.02,0.3,0.003
2011-05-19,금천구,43,,0.04,0.017,0.2,0.005
2011-05-19,영등포구,45,,0.042,0.02,0.4,0.002
2011-05-19,동작구,42,,0.047,0.015,0.3,0.006
2011-05-19,관악구,43,,0.044,0.015,0.3,0.003
2011-05-19,서초구,44,,0.045,0.015,0.3,0.004
2011-05-19,강남구,46,,0.034,0.032,0.3,0.004
2011-05-19,송파구,42,,0.051,0.014,0.4,0.004
2011-05-19,강동구,43,,0.045,0.016,0.4,0.005
2011-05-18,종로구,52,,0.029,0.037,0.4,0.008
2011-05-18,중구,53,,0.023,0.05,0.7,0.004
2011-05-18,용산구,54,,0.032,0.039,0.4,0.005
2011-05-18,광진구,52,,0.036,0.029,0.6,0.004
2011-05-18,중랑구,52,,0.035,0.032,0.4,0.007
2011-05-18,성북구,49,,0.027,0.044,0.5,0.003
2011-05-18,강북구,49,,0.027,0.038,0.4,0.008
2011-05-18,도봉구,49,,0.034,0.028,0.5,0.004
2011-05-18,노원구,48,,0.037,0.039,0.4,0.006
2011-05-18,은평구,52,,0.039,0.032,0.5,0.004
2011-05-18,서대문구,49,,0.03,0.029,0.4,0.003
2011-05-18,마포구,56,,0.038,0.038,0.5,0.004
2011-05-18,양천구,48,,0.034,0.036,0.3,0.007
2011-05-18,강서구,56,,0.039,0.041,0.4,0.005
2011-05-18,구로구,53,,0.038,0.039,0.5,0.004
2011-05-18,금천구,52,,0.034,0.039,0.4,0.007
2011-05-18,영등포구,56,,0.034,0.043,0.5,0.004
2011-05-18,동작구,50,,0.042,0.032,0.4,0.008
2011-05-18,관악구,53,,0.036,0.036,0.5,0.004
2011-05-18,서초구,54,,0.037,0.038,0.5,0.005
2011-05-18,강남구,59,,0.03,0.052,0.5,0.005
2011-05-18,송파구,52,,0.041,0.028,0.5,0.005
2011-05-18,강동구,52,,0.038,0.029,0.5,0.005
2011-05-17,종로구,43,,0.026,0.038,0.4,0.008
2011-05-17,중구,45,,0.022,0.046,0.6,0.005
2011-05-17,용산구,43,,0.025,0.043,0.5,0.006
2011-05-17,광진구,42,,0.027,0.032,0.5,0.005
2011-05-17,중랑구,40,,0.027,0.036,0.4,0.007
2011-05-17,성북구,39,,0.025,0.041,0.5,0.006
2011-05-17,강북구,35,,0.028,0.039,0.4,0.008
2011-05-17,도봉구,41,,0.029,0.029,0.5,0.005
2011-05-17,노원구,37,,0.032,0.039,0.4,0.006
2011-05-17,은평구,43,,0.032,0.034,0.4,0.005
2011-05-17,서대문구,44,,0.02,0.039,0.5,0.006
2011-05-17,마포구,51,,0.03,0.043,0.5,0.006
2011-05-17,양천구,43,,0.026,0.044,0.3,0.009
2011-05-17,강서구,50,,0.029,0.05,0.4,0.009
2011-05-17,구로구,48,,0.029,0.044,0.5,0.006
2011-05-17,금천구,43,,0.025,0.051,0.4,0.008
2011-05-17,영등포구,51,,0.024,0.051,0.5,0.008
2011-05-17,동작구,41,,0.036,0.036,0.4,0.009
2011-05-17,관악구,49,,0.026,0.045,0.5,0.006
2011-05-17,서초구,46,,0.027,0.046,0.5,0.007
2011-05-17,강남구,46,,0.022,0.056,0.4,0.006
2011-05-17,송파구,40,,0.028,0.034,0.4,0.006
2011-05-17,강동구,43,,0.025,0.038,0.5,0.006
2011-05-16,종로구,68,,0.036,0.025,0.4,0.008
2011-05-16,중구,74,,0.034,0.032,0.6,0.005
2011-05-16,용산구,75,,0.036,0.03,0.4,0.005
2011-05-16,성동구,78,,0.028,0.025,0.8,0.009
2011-05-16,광진구,71,,0.041,0.023,0.6,0.005
2011-05-16,중랑구,73,,0.036,0.027,0.5,0.007
2011-05-16,성북구,64,,0.036,0.03,0.5,0.004
2011-05-16,강북구,70,,0.036,0.027,0.4,0.008
2011-05-16,도봉구,68,,0.04,0.018,0.5,0.005
2011-05-16,노원구,76,,0.041,0.027,0.5,0.006
2011-05-16,은평구,76,,0.034,0.025,0.5,0.004
2011-05-16,서대문구,72,,0.035,0.022,0.5,0.005
2011-05-16,마포구,80,,0.043,0.028,0.5,0.005
2011-05-16,양천구,67,,0.037,0.027,0.4,0.007
2011-05-16,강서구,74,,0.042,0.031,0.4,0.007
2011-05-16,구로구,69,,0.041,0.027,0.5,0.006
2011-05-16,금천구,75,,0.032,0.026,0.4,0.007
2011-05-16,영등포구,76,,0.036,0.034,0.5,0.006
2011-05-16,동작구,76,,0.04,0.027,0.5,0.008
2011-05-16,관악구,74,,0.036,0.029,0.5,0.005
2011-05-16,서초구,71,,0.037,0.031,0.5,0.006
2011-05-16,강남구,74,,0.026,0.039,0.5,0.005
2011-05-16,송파구,68,,0.043,0.023,0.5,0.005
2011-05-16,강동구,69,,0.042,0.025,0.6,0.006
2011-05-15,종로구,93,,0.055,0.022,0.4,0.01
2011-05-15,중구,95,,0.048,0.029,0.7,0.007
2011-05-15,용산구,101,,0.066,0.024,0.3,0.008
2011-05-15,성동구,101,,0.024,0.018,0.8,0.012
2011-05-15,광진구,95,,0.058,0.022,0.7,0.007
2011-05-15,중랑구,99,,0.056,0.021,0.5,0.01
2011-05-15,성북구,88,,0.051,0.03,0.6,0.007
2011-05-15,강북구,76,,0.056,0.024,0.5,0.01
2011-05-15,도봉구,96,,0.053,0.019,0.6,0.007
2011-05-15,노원구,86,,0.063,0.026,0.5,0.01
2011-05-15,은평구,101,,0.057,0.021,0.5,0.007
2011-05-15,서대문구,98,,0.055,0.018,0.5,0.007
2011-05-15,마포구,107,,0.069,0.019,0.5,0.007
2011-05-15,양천구,79,,0.061,0.018,0.4,0.008
2011-05-15,강서구,97,,0.068,0.02,0.5,0.007
2011-05-15,구로구,97,,0.07,0.021,0.6,0.008
2011-05-15,금천구,91,,0.063,0.019,0.4,0.009
2011-05-15,영등포구,100,,0.063,0.024,0.5,0.008
2011-05-15,동작구,91,,0.068,0.018,0.5,0.011
2011-05-15,관악구,99,,0.061,0.021,0.6,0.008
2011-05-15,서초구,99,,0.062,0.021,0.5,0.01
2011-05-15,강남구,98,,0.035,0.034,0.5,0.006
2011-05-15,송파구,94,,0.067,0.018,0.5,0.008
2011-05-15,강동구,95,,0.06,0.022,0.6,0.008
2011-05-14,종로구,86,,0.026,0.032,0.4,0.008
2011-05-14,중구,83,,0.025,0.036,0.6,0.004
2011-05-14,용산구,93,,0.032,0.034,0.3,0.005
2011-05-14,성동구,90,,0.027,0.025,0.7,0.006
2011-05-14,광진구,85,,0.033,0.025,0.5,0.004
2011-05-14,중랑구,90,,0.027,0.032,0.5,0.007
2011-05-14,성북구,83,,0.028,0.032,0.5,0.004
2011-05-14,강북구,57,,0.036,0.027,0.4,0.008
2011-05-14,도봉구,92,,0.039,0.017,0.4,0.005
2011-05-14,노원구,73,,0.032,0.034,0.4,0.007
2011-05-14,은평구,90,,0.028,0.031,0.5,0.005
2011-05-14,서대문구,87,,0.027,0.028,0.5,0.005
2011-05-14,마포구,96,,0.035,0.03,0.5,0.005
2011-05-14,양천구,62,,0.032,0.027,0.3,0.007
2011-05-14,강서구,86,,0.034,0.033,0.4,0.006
2011-05-14,구로구,80,,0.036,0.029,0.5,0.005
2011-05-14,금천구,70,,0.035,0.026,0.4,0.007
2011-05-14,영등포구,88,,0.033,0.032,0.4,0.005
2011-05-14,동작구,72,,0.04,0.023,0.4,0.008
2011-05-14,관악구,89,,0.031,0.03,0.5,0.005
